wall_time,wall_elapsed,mode,cmd_u_raw,cmd_u_delayed,hw_pwm,tau_cmd,ina_current_raw_mA,ina_bus_voltage_v,ina_power_mw,ina_current_offset_mA,ina_current_corr_mA,ina_current_signed_mA,pwm_hw,theta_imu,theta_encoder,omega_imu,omega_encoder,alpha_imu,alpha_linear,alpha_encoder,theta_imu_online,theta_encoder_online,omega_imu_online,omega_encoder_online,alpha_imu_online,alpha_linear_online,alpha_encoder_online,ina_current_signed_online_mA,theta,omega,alpha,hw_enc,hw_arduino_ms,theta_real,omega_real,alpha_real,J_rod,J_imu,J_total,tau_motor,tau_res,tau_visc,tau_coul,inst_cost,best_cost_so_far,imu_qw,imu_qx,imu_qy,imu_qz,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az
1775489741.651453,2.4792463779449463,burst,0.0,0.0,0.0,-3.067037339551263e-05,28.700000762939453,15.600000381469727,488.0,28.700000762939453,0.0,0.0,0.0,0.3406460868583354,0.19946620022792327,3.424333095550537,33.24436670465403,0.0,-33.28353501672432,-99733.10011396163,0.11438601720032943,-0.1273818362784188,4.25946436623986,71.74712996480677,-183.32149844399743,-18.70559920586816,-8451.826081496934,0.17390007789678,0.00010171003492173239,0.001856919662847971,-0.000365391779184621,-407.0,120678880.0,0.3406460868583354,3.424333095550537,23.822501657243418,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,427.13350640401205,427.13350640401205,0.9999999987068838,2.6837282291913916e-20,-2.423737126451681e-24,5.085501743894574e-05,0.0,0.0,0.001856919662847971,-9.573265299984789e-05,6.236114293368468e-08,-2.2025316720677155e-12
1775489741.6646843,2.4924776554107666,burst,0.0,0.0,0.0,-3.124073536251549e-05,28.5,15.600000381469727,448.0,28.700000762939453,-0.20000076293945312,-0.0,0.0,0.3726883564956365,0.33244366704653894,3.1335158348083496,132.97746681861565,-290.8172607421875,-34.40413443913939,99733.10011396163,0.1608804382734847,-0.0446132456799264,4.056793630582188,82.76859059849238,-202.67073565767166,-21.531335547856983,11021.460633685605,0.14259806387535962,0.00010356226655996478,0.001852231638232402,-0.00035431383157668174,-403.0,120678912.0,0.3726883564956365,3.1335158348083496,-15.730267007602302,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,198.4134968005593,198.4134968005593,0.9999999986593573,-2.641198079985536e-20,7.40789249782767e-24,5.178113325684242e-05,0.0,0.0,0.001852231638232402,-9.283023046322823e-05,5.865660864214714e-08,1.0569971590320778e-12
1775489741.6782672,2.5060606002807617,burst,0.0,0.0,0.0,-3.180965737969505e-05,28.5,15.600000381469727,448.0,28.700000762939453,-0.20000076293945312,-0.0,0.0,0.4693246992672342,0.33244366704653894,1.8478305339813232,0.0,-1285.6853008270264,-32.98151040700575,-132977.46681861565,0.2164004052523596,0.023256998610837354,3.659180273194033,67.87024429076375,-397.6133573881555,-23.592367022503762,-14898.346307728618,0.11693041237779489,0.00010540972480041772,0.0018474582404529188,-0.0003514258377082637,-403.0,120678912.0,0.4693246992672342,1.8478305339813232,0.9399677740304775,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,10.238907636546363,10.238907636546363,0.9999999986110989,-1.1877939516542238e-19,6.095841931092763e-24,5.2704862375808265e-05,0.0,0.0,0.0018474582404529188,-9.20735759618613e-05,5.648087532043065e-08,5.189292407113244e-15
1775489741.6913886,2.519181966781616,burst,0.0,0.0,0.0,-3.2377113224264896e-05,28.5,15.600000381469727,448.0,28.700000762939453,-0.20000076293945312,-0.0,0.0,0.4859880356969155,0.36568803375119296,1.608412504196167,33.24436670465403,-239.41802978515625,-30.43356603563124,33244.36670465403,0.26492617873237967,0.08489458493610136,3.290042074774417,61.637586325264,-369.13819841961566,-24.82378284486671,-6232.657965499743,0.09588293814979182,0.00010725232448994297,0.0018425996895252558,-0.00037027781575544195,-402.0,120678920.0,0.4859880356969155,1.608412504196167,24.488586803234277,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,427.42938106567647,427.42938106567647,0.9999999985621175,-7.626750582208276e-20,5.71013818440553e-24,5.36261622192688e-05,0.0,0.0,0.0018425996895252558,-9.70127944974757e-05,5.773864481164489e-08,-7.972609578634732e-13
1775489741.7058883,2.533681631088257,burst,0.0,0.0,0.0,-3.2943076741017505e-05,28.799999237060547,15.600000381469727,448.0,28.700000762939453,0.09999847412109375,0.0,0.0,0.4859880356969155,0.4654211338651546,1.608412504196167,99.73310011396164,0.0,-30.43356603563124,66488.7334093076,0.30471731298599614,0.15338936374333095,2.987348752070332,68.49477880722958,-302.6933227040849,-25.833543819204326,6857.19248196558,0.0786240092828293,0.00010908998069933299,0.0018376562093900298,-0.00034093755763448273,-399.0,120678952.0,0.4859880356969155,1.608412504196167,27.470778700926104,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,535.8967885392317,535.8967885392317,0.9999999985124222,-1.0602714283586985e-19,6.254607463244824e-24,5.454499032261988e-05,0.0,0.0,0.0018376562093900298,-8.932564627876804e-05,5.1611346580887634e-08,7.213676716817593e-13
1775489741.7193694,2.5471627712249756,burst,0.0,0.0,0.0,-3.35075218435299e-05,28.600000381469727,15.595999717712402,446.0,28.700000762939453,-0.10000038146972656,-0.0,0.0,0.5193574244881032,0.5319098672744622,0.7182066440582275,66.48873340930761,-890.2058601379395,-32.10971748161264,-33244.36670465403,0.3433525330563754,0.2215230543789346,2.5789031726281535,68.13369063560363,-408.44557944217877,-26.963255078437825,-361.08817162594914,0.06447168761192003,0.0001109226087272354,0.0018326280279024173,-0.0003729789496006485,-397.0,120678976.0,0.5193574244881032,0.7182066440582275,-1.3804835763421357,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,3.964357658403011,3.964357658403011,0.999999998462022,-6.224273771196194e-20,8.440664147928705e-24,5.546130433518497e-05,0.0,0.0,0.0018326280279024173,-9.77204914935287e-05,5.4788615632451346e-08,-6.911046122628437e-16
1775489741.7314398,2.5592331886291504,burst,0.0,0.0,0.0,-3.407042251536598e-05,28.600000381469727,15.595999717712402,446.0,28.700000762939453,-0.10000038146972656,-0.0,0.0,0.5242090015142598,0.5319098672744622,0.4186009168624878,0.0,-299.60572719573975,-29.67892060840349,-66488.7334093076,0.37590669737879456,0.27739268070012957,2.190048766590334,55.86962632119498,-388.8544060378198,-27.45207487383165,-12264.064314408648,0.05286678384177443,0.00011275012410405706,0.001827515376821659,-0.0004235687059993503,-397.0,120678976.0,0.5242090015142598,0.4186009168624878,-9.280065641279185,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,62.085864470620145,62.085864470620145,0.9999999984109263,1.0348152597281506e-19,-6.201620913668578e-24,5.637506202216718e-05,0.0,0.0,0.001827515376821659,-0.00011097500850817965,6.039262927554272e-08,8.481046387922853e-13
1775489741.7447,2.572493314743042,burst,0.0,0.0,0.0,-3.463175281127567e-05,28.600000381469727,15.595999717712402,446.0,28.700000762939453,-0.10000038146972656,-0.0,0.0,0.5250972888654561,0.5319098672744622,-0.18416112661361694,0.0,-602.7620434761047,-30.20963725558426,0.0,0.4027610038463937,0.32320577428350944,1.7626909858136228,45.81309358337989,-427.3577807767111,-27.94843610254712,-10056.532737815092,0.04335076275025503,0.00011457244259585742,0.001822318491800368,-0.00039191821983099667,-397.0,120678976.0,0.5250972888654561,-0.18416112661361694,-9.046909553376814,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,58.752145793591225,58.752145793591225,0.9999999983591445,1.0302846843123608e-19,8.267962622399821e-24,5.7286221266595934e-05,0.0,0.0,0.001822318491800368,-0.00010268258050352375,5.422796214852273e-08,-1.5651795328073437e-12
1775489741.7570882,2.584881544113159,burst,0.0,0.0,0.0,-3.5191486858390804e-05,28.600000381469727,15.595999717712402,446.0,28.700000762939453,-0.10000038146972656,-0.0,0.0,0.5250972888654561,0.5319098672744622,-0.18416112661361694,0.0,0.0,-30.20963725558426,0.0,0.424781535149825,0.36077251102188096,1.4122576055767198,37.56673673837151,-350.43338023690313,-28.355452310093806,-8246.356845008377,0.03554762545520913,0.0001163894802082311,0.0018170376123736779,-0.0004262820189161736,-397.0,120678976.0,0.5250972888654561,-0.18416112661361694,1.0730979472571938,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,2.2712124071088993,2.2712124071088993,0.9999999983066863,-5.124578099067361e-20,6.67189440660165e-25,5.819474007126826e-05,0.0,0.0,0.0018170376123736779,-0.0001116858963971418,5.723513382568045e-08,8.461381728500018e-13
1775489741.7713068,2.599100112915039,burst,0.0,0.0,0.0,-3.574959885741766e-05,25.700000762939453,15.595999717712402,400.0,28.700000762939453,-3.0,-0.0,0.0,0.5216024559835142,0.5319098672744622,-0.39739155769348145,0.0,-213.2304310798645,-27.20589358408837,0.0,0.4422093008998891,0.3915772351473456,1.0865207561880836,30.80472412546464,-325.7368493886362,-28.14853173941283,-6762.012612906869,0.029149052873271485,0.00011820115319017928,0.001811672981948194,-0.0003772974973947143,-397.0,120678984.0,0.5216024559835142,-0.39739155769348145,6.820063400608109,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,34.32102511009567,34.32102511009567,0.9999999982535611,4.341738880359994e-20,-2.5522502763043077e-24,5.91005765606845e-05,0.0,0.0,0.001811672981948194,-9.885195083806366e-05,4.9148942644336124e-08,7.198967103265713e-13
1775489741.7848668,2.6126601696014404,burst,0.0,0.0,0.0,-3.630606308382608e-05,25.899999618530273,15.595999717712402,400.0,28.700000762939453,-2.8000011444091797,-0.0,0.0,0.49842022913537765,0.5651542339791162,-1.006811499595642,33.24436670465403,-609.4199419021606,-27.08208558567145,33244.36670465403,0.45232726798227707,0.4228210949370643,0.7097209501470131,31.243859789718734,-376.7998060410706,-27.956571431739384,439.13566425409135,0.02390222335608262,0.00012000737803797003,0.0018062248477907765,-0.000401778125520754,-396.0,120679032.0,0.49842022913537765,-1.006811499595642,-9.722842466964005,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,69.95288690375817,69.95288690375817,0.9999999981997789,1.3223316904486137e-19,7.422288033029058e-24,6.000368898297842e-05,0.0,0.0,0.0018062248477907765,-0.0001052658757619041,5.0789315896144576e-08,-7.588112177245023e-13
1775489741.7983303,2.6261236667633057,burst,0.0,0.0,0.0,-3.6860853889035207e-05,25.899999618530273,15.595999717712402,400.0,28.700000762939453,-2.8000011444091797,-0.0,0.0,0.48720421983452455,0.5651542339791162,-1.1610084772109985,0.0,-154.19697761535645,-25.052338110591332,-33244.36670465403,0.4586051193156816,0.4484410599646337,0.37298965322257105,25.619965027569364,-336.73129692444206,-27.433809433932737,-5623.89476214937,0.019599823151987748,0.00012180807149898717,0.001800693461017148,-0.0004108432383597903,-396.0,120679032.0,0.48720421983452455,-1.1610084772109985,-24.22492339550221,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,415.3454651740939,415.3454651740939,0.9999999981453495,1.1862143255359165e-19,4.335621835662573e-24,6.090403571184173e-05,0.0,0.0,0.001800693461017148,-0.00010764093540759376,5.037583499495632e-08,-4.841308233002399e-15
1775489741.8109317,2.6387250423431396,burst,0.0,0.0,0.0,-3.741394570159564e-05,25.899999618530273,15.595999717712402,400.0,28.700000762939453,-2.8000011444091797,-0.0,0.0,0.47373466042326484,0.5651542339791162,-1.4096589088439941,0.0,-248.6504316329956,-29.638430235151294,0.0,0.46132843671504664,0.46944943128724054,0.05211291205058938,21.00837132260688,-320.87674117198173,-27.830641178152078,-4611.593704962484,0.016071854984629954,0.0001236031505755675,0.0017950790765803122,-0.00044553742575695614,-396.0,120679032.0,0.47373466042326484,-1.4096589088439941,-32.554839882539,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,747.9540568918958,747.9540568918958,0.9999999980902828,-1.0526721188777243e-19,-2.5374323436156065e-24,6.18015752484426e-05,0.0,0.0,0.0017950790765803122,-0.00011673081301704598,5.2999002054343e-08,3.915976411731278e-15
1775489741.8250506,2.652843952178955,burst,0.0,0.0,0.0,-3.796531302836812e-05,28.700000762939453,15.600000381469727,484.0,28.700000762939453,0.0,0.0,0.0,0.47373466042326484,0.5651542339791162,-1.4096589088439941,0.0,0.0,-29.638430235151294,0.0,0.46356155698252594,0.4866762957717782,-0.21100601571043562,17.226864484537643,-263.118927761025,-28.156043208411937,-3781.506838069237,0.013178921087396564,0.00012539253252882631,0.001789381953258808,-0.0004035101426210824,-396.0,120679056.0,0.47373466042326484,-1.4096589088439941,-16.617058414379343,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,199.38124853169222,199.38124853169222,0.9999999980345893,-9.124971488406372e-20,-6.344513334635342e-24,6.269626622333855e-05,0.0,0.0,0.001789381953258808,-0.00010571966405555124,4.6539329200139254e-08,-6.048180474988008e-16
1775489741.8393574,2.6671507358551025,burst,0.0,0.0,0.0,-3.851493045569851e-05,25.700000762939453,15.595999717712402,406.0,28.700000762939453,-3.0,-0.0,0.0,0.4582414469393772,0.4986655005698082,-1.5795685052871704,-66.48873340930805,-169.90959644317627,-24.748540944963516,-66488.73340930806,0.46260393717475917,0.4888343526354236,-0.4573472638342479,2.1580568636454185,-246.34124812381225,-27.542692800991222,-15068.807620892225,0.010806715291665183,0.00012717613488247108,0.0017836023536447767,-0.00040397616577283346,-398.0,120679096.0,0.4582414469393772,-1.5795685052871704,-0.12887788521158036,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,7.312583528137649,7.312583528137649,0.999999997978279,4.36181481107476e-20,-2.287762313514399e-24,6.358806739838313e-05,0.0,0.0,0.0017836023536447767,-0.00010584176205773235,4.517813290240875e-08,-3.3010315126317e-15
1775489741.8514256,2.6792190074920654,burst,0.0,0.0,0.0,-3.906277265058917e-05,25.700000762939453,15.595999717712402,430.0,28.700000762939453,-3.0,-0.0,0.0,0.44139056212022254,0.4986655005698082,-1.7294158935546875,0.0,-149.8473882675171,-26.33662043408895,66488.73340930806,0.45878552966494257,0.49060395926361283,-0.686319617183927,1.7696066281892433,-228.97235334967914,-27.325599774948813,-388.4502354561755,0.00886150653916545,0.000128953875426603,0.0017777405441318673,-0.00048572071372306305,-398.0,120679096.0,0.44139056212022254,-1.7294158935546875,-29.062206034883012,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,599.6746488647144,599.6746488647144,0.9999999979213624,1.0972476211337024e-20,7.29401406563492e-24,6.447693766862678e-05,0.0,0.0,0.0017777405441318673,-0.0001272588348724966,5.265441507104637e-08,-8.610710281450712e-13
1775489741.8643088,2.6921021938323975,burst,0.0,0.0,0.0,-3.960881436186669e-05,25.700000762939453,15.595999717712402,430.0,28.700000762939453,-3.0,-0.0,0.0,0.38111274898945413,0.4986655005698082,-2.153834819793701,0.0,-424.4189262390137,-19.4685207782358,0.0,0.4448044291433547,0.492055036698728,-0.9504723536536863,1.4510774351151796,-264.15273646975936,-25.911325555540472,-318.5291930740639,0.00726643536211567,0.00013072567222150586,0.0017717967949029446,-0.0004613570798332047,-398.0,120679096.0,0.38111274898945413,-2.153834819793701,-40.8023051082814,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,1177.6956536723822,1177.6956536723822,0.9999999978638501,-1.13920389356899e-19,-9.257388689539692e-24,6.536283606421138e-05,0.0,0.0,0.0017717967949029446,-0.00012087556231261797,4.8468143467869326e-08,8.202141161739548e-13
1775489741.8775132,2.7053065299987793,burst,0.0,0.0,0.0,-4.0153030421345605e-05,25.700000762939453,15.595999717712402,430.0,28.700000762939453,-3.0,-0.0,0.0,0.35868216269945163,0.4986655005698082,-2.2710142135620117,0.0,-117.17939376831055,-22.058339669756243,0.0,0.4293024211834522,0.49324492019552246,-1.188169888437185,1.1898834967944474,-237.69753478349858,-25.217788096099312,-261.19393832073246,0.00595847699693485,0.00013249144360142354,0.00176577137991765,-0.00045632093195531313,-398.0,120679096.0,0.35868216269945163,-2.2710142135620117,-38.26501288372723,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,1038.4800137468212,1038.4800137468212,0.9999999978057524,1.6947627830269715e-20,7.373776917401311e-24,6.624572175225864e-05,0.0,0.0,0.00176577137991765,-0.00011955609140403166,4.644571499155114e-08,7.734633805339292e-13
1775489741.8907893,2.7185826301574707,burst,0.0,0.0,0.0,-4.0695395744988675e-05,25.700000762939453,15.595999717712402,430.0,28.700000762939453,-3.0,-0.0,0.0,0.35868216269945163,0.4986655005698082,-2.2710142135620117,0.0,0.0,-22.058339669756243,0.0,0.41659077465633215,0.4942206246628939,-1.3830818669596538,0.9757044673714469,-194.91197852246884,-24.64908737935756,-214.17902942300063,0.004885951137486577,0.00013425110817832326,0.0017596645768997636,-0.00045998470521394115,-398.0,120679104.0,0.35868216269945163,-2.2710142135620117,-25.02336270881184,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,451.8584982954808,451.8584982954808,0.9999999977470803,-1.1297597320769686e-19,3.594871494079421e-24,6.712555403875219e-05,0.0,0.0,0.0017596645768997636,-0.0001205159999675266,4.535541160278552e-08,-7.710964950351604e-13
1775489741.9048064,2.7325997352600098,burst,0.0,0.0,0.0,-4.123588533406281e-05,25.700000762939453,15.595999717712402,400.0,28.700000762939453,-3.0,-0.0,0.0,0.3347103887833238,0.46542113386515416,-2.423701763153076,-33.24436670465403,-152.68754959106445,-22.36392967928709,-33244.36670465403,0.4018523051991907,0.4890367163193008,-1.57039344827447,-5.183908343593139,-187.31158131481607,-24.23775899334488,-6159.612810964585,0.004006479932738994,0.0001360045848456477,0.0017534766673244085,-0.00044145417545839795,-399.0,120679120.0,0.3347103887833238,-2.423701763153076,1.3193186040153806,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,16.486019521576672,16.486019521576672,0.9999999976878443,9.721305898994927e-20,7.369914668773014e-24,6.800229237041326e-05,0.0,0.0,0.0017534766673244085,-0.00011566100080137363,4.21548951665566e-08,-4.1234223993095714e-15
1775489741.9180365,2.7458298206329346,burst,0.0,0.0,0.0,-4.1774474276291536e-05,28.700000762939453,15.595999717712402,448.0,28.700000762939453,0.0,0.0,0.0,0.25791642631901324,0.43217676716050013,-2.676879644393921,-33.24436670465403,-253.17788124084473,-15.880972874725611,0.0,0.3759438470007587,0.4788019254707167,-1.7695609635759713,-10.234790848584097,-199.16751530150123,-22.733537491993413,-5050.88250499096,0.0032853135448459754,0.00013775179278205274,0.001747207936405076,-0.000473823920453404,-400.0,120679136.0,0.25791642631901324,-2.676879644393921,8.098062259911966,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,64.18025445106018,64.18025445106018,0.9999999976280557,-4.007763521595345e-20,4.033213544024937e-24,6.887589633656982e-05,0.0,0.0,0.001747207936405076,-0.00012414187439807074,4.37953153162138e-08,-5.462654524560251e-15
1775489741.9313617,2.759155035018921,burst,0.0,0.0,0.0,-4.231113774700307e-05,25.799999237060547,15.595999717712402,404.0,28.700000762939453,-2.9000015258789062,-0.0,0.0,0.23041974896454454,0.3989324004558463,-2.7598814964294434,-33.24436670465381,-83.00185203552246,-16.723918228347838,2.2026824808563106e-10,0.3497495093542402,0.4644254109680401,-1.9478186594895963,-14.376514502676645,-178.25769591362507,-21.651806024537212,-4141.723654092548,0.0026939571067737,0.00013949265145513323,0.0017408586730804788,-0.0004764848910254358,-401.0,120679152.0,0.23041974896454454,-2.7598814964294434,-56.10251016472495,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,2222.5382681719966,2222.5382681719966,0.9999999975677253,-1.1847074241075438e-19,7.00913960400435e-24,6.974632567101925e-05,0.0,0.0,0.0017408586730804788,-0.000124839048636511,4.259687793322838e-08,2.6248070418615546e-15
1775489741.9445903,2.772383689880371,burst,0.0,0.0,0.0,-4.2845851010274674e-05,29.5,15.600000381469727,458.0,28.700000762939453,0.7999992370605469,0.0,0.0,0.20195521181588738,0.3656880337511925,-2.85673189163208,-33.24436670465381,-96.85039520263672,-16.01972805672317,0.0,0.3231465357973367,0.4466526830690075,-2.1114230412752435,-17.772727899032535,-163.60438178564718,-20.638031990330685,-3396.2133963558895,0.002209044827554434,0.00014122708062513448,0.0017344291700012347,-0.00048602848487493876,-402.0,120679160.0,0.20195521181588738,-2.85673189163208,-80.84369005614481,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,4595.567264910569,4595.567264910569,0.9999999975068642,1.1688286063004777e-19,-1.702860119963227e-23,7.061354025388423e-05,0.0,0.0,0.0017344291700012347,-0.00012733947027438283,4.2041173559534895e-08,-5.537701221778663e-15
1775489741.9575102,2.7853035926818848,burst,0.0,0.0,0.0,-4.337858942007273e-05,28.799999237060547,15.595999717712402,448.0,28.700000762939453,0.09999847412109375,0.0,0.0,0.17297354737682058,0.3324436670465385,-2.915498971939087,-33.24436670465403,-58.767080307006836,-14.018476595309671,-2.2026824808563106e-10,0.2961153978816438,0.4260950601849631,-2.2561567087947356,-20.557622884044406,-144.73366751949192,-19.446512019226905,-2784.8949850118693,0.001811416758594636,0.00014295500034865085,0.0017279197235163767,-0.0005038309176827071,-403.0,120679176.0,0.17297354737682058,-2.915498971939087,-40.0152435773146,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,1142.2504617922186,1142.2504617922186,0.9999999974454836,1.307566860876134e-19,-1.2571647035466004e-23,7.147750011346198e-05,0.0,0.0,0.0017279197235163767,-0.00013200370783780256,4.2141938269868325e-08,-5.722267739146682e-15
1775489741.9713278,2.799121141433716,burst,0.0,0.0,0.0,-4.390932842138869e-05,28.899999618530273,15.595999717712402,452.0,28.700000762939453,0.1999988555908203,0.0,0.0,0.17297354737682058,0.26595493363723066,-2.915498971939087,-66.48873340930783,0.0,-14.018476595309671,-33244.366704653796,0.27394986479077565,0.3972698374063713,-2.374838316160719,-28.825222778591822,-118.68160736598338,-18.469465642921804,-8267.599894547417,0.0014853617420476017,0.0001446763309823106,0.0017213306336596908,-0.00047686387614971995,-405.0,120679200.0,0.17297354737682058,-2.915498971939087,-24.92866001553002,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,456.4148054973714,456.4148054973714,0.999999997383595,3.825775420446699e-21,2.79899212278683e-24,7.233816542806666e-05,0.0,0.0,0.0017213306336596908,-0.00012493834246652687,3.854771207307385e-08,-7.414309899932843e-13
1775489741.9848628,2.8126561641693115,burst,0.0,0.0,0.0,-4.443804355137098e-05,28.600000381469727,15.595999717712402,448.0,28.700000762939453,-0.10000038146972656,-0.0,0.0,0.11345476308431701,0.23271056693257686,-2.975064992904663,-33.24436670465381,-59.56602096557617,-5.053873125296069,33244.36670465402,0.24506074648361312,0.3676491687210883,-2.482879117974629,-29.620668685282983,-108.0408018139101,-16.05465898974917,-795.4459066911586,0.0012179966284790334,0.00014639099318644648,0.0017146622041358927,-0.0004926795953035824,-406.0,120679208.0,0.11345476308431701,-2.975064992904663,-20.2309412468296,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,308.7069711856624,308.7069711856624,0.9999999973212098,4.021724338461329e-20,-9.508284166337505e-24,7.319549652786481e-05,0.0,0.0,0.0017146622041358927,-0.00012908206101354917,3.844605619479198e-08,7.656053994805123e-13
1775489741.9981377,2.8259310722351074,burst,0.0,0.0,0.0,-4.4964710440452376e-05,28.299999237060547,15.600000381469727,442.0,28.700000762939453,-0.40000152587890625,-0.0,0.0,0.052570032997124594,0.19946620022792305,-3.045727491378784,-33.24436670465381,-70.6624984741211,1.0570085517644756,0.0,0.2104124180560452,0.3373762343923186,-2.584191825187377,-30.272934328769733,-101.31270721274808,-12.974558832276717,-652.2656434867502,0.0009987572353528074,0.00014809890792875306,0.001707914742306628,-0.0005082868970407477,-407.0,120679224.0,0.052570032997124594,-3.045727491378784,-29.712202910258686,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,641.1802548563974,641.1802548563974,0.9999999972583394,-7.81921208720589e-21,-9.669349640415988e-24,7.404945389670376e-05,0.0,0.0,0.001707914742306628,-0.00013317117419139247,3.830152130652283e-08,7.902246500273249e-13
1775489742.0110347,2.8388280868530273,burst,0.0,0.0,0.0,-4.548930481347341e-05,27.399999618530273,15.600000381469727,426.0,28.700000762939453,-1.3000011444091797,-0.0,0.0,0.02236812878268557,0.16622183352326925,-3.0099523067474365,-33.24436670465381,35.775184631347656,3.3263493794922026,0.0,0.17656444598684046,0.30656844223588975,-2.660828711868188,-30.807792156428867,-76.63688668081086,-10.040395354158312,-534.8578276591352,0.0008189809329893021,0.00014979999648792933,0.0017010885591763,-0.0005292839724972765,-408.0,120679224.0,0.02236812878268557,-3.0099523067474365,-26.910726886840852,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,529.58872322212,529.58872322212,0.9999999971949954,-8.438527302485555e-20,1.3066373978472088e-23,7.489999817393312e-05,0.0,0.0,0.0017010885591763,-0.00013867240815167793,3.848799883048613e-08,-8.017823437509056e-13
1775489742.0246136,2.8524069786071777,burst,0.0,0.0,0.0,-4.60118024908012e-05,26.200000762939453,15.595999717712402,410.0,28.700000762939453,-2.5,-0.0,0.0,-0.0080400904671738,0.13297746681861544,-3.0488343238830566,-33.24436670465381,-38.88201713562012,-0.2721784416536326,0.0,0.1433356294251179,0.2753220666607804,-2.730669722030864,-31.246375575109358,-69.84101016267653,-8.28211630990747,-438.58341868049087,0.0006715643650512278,0.00015149418045730707,0.00169418396937774,-0.0005084796258464696,-409.0,120679232.0,-0.0080400904671738,-3.0488343238830566,-18.4967733199876,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,262.7429150847079,262.7429150847079,0.9999999971311895,1.5246256427042802e-20,1.4249031780582837e-23,7.574709015621891e-05,0.0,0.0,0.00169418396937774,-0.0001332216689350058,3.5651533345999784e-08,1.0106747167935107e-12
1775489742.0377662,2.8655595779418945,burst,0.0,0.0,0.0,-4.65321793894439e-05,31.299999237060547,15.595999717712402,448.0,28.700000762939453,2.5999984741210938,0.0,0.0,-0.09597826772994211,0.06648873340930761,-2.8487424850463867,-66.48873340930783,200.09183883666992,10.515058365319696,-33244.36670465402,0.10025912793720711,0.2377320666755153,-2.7519228193736587,-37.58999998526508,-21.25309734279417,-4.898624868366581,-6343.624410155727,0.0005506827793420069,0.00015318138174846477,0.0016872012911577049,-0.0005308972046007653,-411.0,120679248.0,-0.09597826772994211,-2.8487424850463867,-12.686940397249707,0.005415,0.0012479314437106258,0.006662931443710626,0.0,0.0,0.0,0.0,133.02006997141171,133.02006997141171,0.9999999970669333,-3.208697433154032e-20,6.6122786673977215e-24,7.659069079935058e-05,0.0,0.0,0.0016872012911577049,-0.0001390950747674379,3.587138974987508e-08,-1.0534592297998235e-12
