wall_time,wall_elapsed,mode,cmd_u_raw,cmd_u_delayed,hw_pwm,delay_sec_est,tau_cmd,theta,omega,alpha,hw_enc,hw_arduino_ms,theta_real,omega_real,alpha_real,delay_ms,l_com_est,b_eq_est,tau_eq_est,K_u_est,J_rod,J_imu,J_total,tau_motor,tau_res,tau_visc,tau_coul,inst_cost,best_cost_so_far,imu_qw,imu_qx,imu_qy,imu_qz,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az,ls_cost,fit_done,fit_complete,fit_final_params
0.0,1.1017682552337646,replay,0.0,0.0,0.0,0.0,-0.17025396500343354,-1.4380465104244655,2.5843930533328923,17.396824303698637,,,-1.5707526199008544,-0.0021109990775585,-0.1292324071484157,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.17025396500343354,0.10584968489191873,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,2.5843930533328923,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.1118996143341064,replay,0.0,0.0,0.0,0.0,-0.17728824158936957,-1.4121298967941147,2.7561397671986714,16.64200481211944,,,-1.5707564845986992,-0.0029099471867084,0.0143567289241965,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.17728824158936957,0.11288396147785475,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,2.7561397671986714,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.1217634677886963,replay,0.0,0.0,0.0,0.0,-0.18388962656293492,-1.3842064550818924,2.917317133815102,15.475694589758433,,,-1.570765157716779,-0.0021109990775585,-0.0478577200210517,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.18388962656293492,0.1194853464514201,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,2.917317133815102,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.1316993236541748,replay,0.0,0.0,0.0,0.0,-0.1898330155177524,-1.3554304663933763,3.062429073862629,13.629577966971539,,,-1.5707097271022454,-0.0023773149587213,0.1435779643740175,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.1898330155177524,0.12542873540623758,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.062429073862629,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.1424212455749512,replay,0.0,0.0,0.0,0.0,-0.19535614041766208,-1.3250026125172263,3.197279977184555,13.367826398655012,,,-1.570700756685344,-0.0034425794146955,0.0430767627702136,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.19535614041766208,0.13095186030614725,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.197279977184555,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.1519057750701904,replay,0.0,0.0,0.0,0.0,-0.20082072170603243,-1.290721626242992,3.3307014978575507,12.558503223993853,,,-1.570695817753782,-0.0015783667331561,0.2058162217021726,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.20082072170603243,0.1364164415945176,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.3307014978575507,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.1615800857543943,replay,0.0,0.0,0.0,0.0,-0.2051870301411971,-1.2591314896467245,3.437307929421996,10.193200684073986,,,-1.5707013144814042,-0.0026436313055455,0.0813857417590898,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.2051870301411971,0.14078275002968227,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.437307929421996,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.1721935272216797,replay,0.0,0.0,0.0,0.0,-0.20922391331912193,-1.2258779048202186,3.5358712161507015,9.61946795032037,,,-1.5706931376690612,-0.0028211749158799,0.1722902561584594,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.20922391331912193,0.1448196332076071,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.5358712161507015,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.1819465160369873,replay,0.0,0.0,0.0,0.0,-0.2131886344583293,-1.188350142631744,3.6326726169393013,9.042784106566017,,,-1.570686285072804,-0.0034425794146955,-0.0287092572740671,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.2131886344583293,0.14878435434681447,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.6326726169393013,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
0.0,1.1914198398590088,replay,0.0,0.0,0.0,0.0,-0.21636464703861952,-1.1529207272290607,3.7102171543479963,7.231619376959088,,,-1.570686285072804,-0.0034425794146955,-0.0287092572740671,0.0,0.13293092054716407,0.04095727031745909,0.06440428011151482,0.0015134265022156113,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.21636464703861952,0.1519603669271047,0.06440428011151482,77.07024376854356,77.07024376854356,1.0,0.0,0.0,0.0,0.0,0.0,3.7102171543479963,0.0,0.0,0.0,77.07024376854356,1,1,"{""K_u"": 0.0015134265022156113, ""b_eq"": 0.04095727031745909, ""tau_eq"": 0.06440428011151482, ""l_com"": 0.13293092054716407}"
