wall_elapsed,theta_real,theta,theta_imu_filtered_unwrapped,omega_real,omega,omega_imu_filtered,alpha_real,alpha_from_linear_accel_filtered,cmd_u_raw,hw_pwm,ina_current_raw_mA,current_mA,ina_current_corr_mA,I_filtered_mA
2.58435429999372,0.07215059201122055,-0.007147632835435703,0.07215059201122055,-0.01103590398346379,0.006383690049092311,-0.01103590398346379,-46.56498932181766,-129.76245789216085,0.0,0.0,0.0,0.0,0.0,0.0
2.600000156002352,0.07187952529528296,-0.006984381273325193,0.07187952529528296,-0.009216262681045091,0.01043417260266497,-0.009216262681045091,-57.55111518723008,-129.43717898569784,0.0,0.0,0.0,0.0,0.0,0.0
2.6158746930013876,0.07163926257863379,-0.006759783750811703,0.07163926257863379,-0.008219504659361167,0.014148288074614998,-0.008219504659361167,8.78376258043803,27.64444001580361,0.0,0.0,0.0,0.0,0.0,0.0
2.6318505789968185,0.07144990888182563,-0.006480809486087668,0.07144990888182563,-0.007130520687216471,0.01746220928240368,-0.007130520687216471,18.052461206354096,56.17276022396237,0.0,0.0,0.0,0.0,0.0,0.0
2.647541223006556,0.07128284553171824,-0.006162527471368264,0.07128284553171824,-0.006413322465293546,0.020284827985510623,-0.006413322465293546,-3.420280956188389,-12.282621010895696,0.0,0.0,0.0,0.0,0.0,0.0
2.66305948398076,0.0711351397514089,-0.005811026037411104,0.0711351397514089,-0.005729346080369562,0.022650826309820175,-0.005729346080369562,-3.8069750570396153,-22.684469128103444,0.0,0.0,0.0,0.0,0.0,0.0
2.6785046629956923,0.07100431460421307,-0.005431287203955298,0.07100431460421307,-0.005456106847844903,0.02458623710924149,-0.005456106847844903,-4.223978855493134,-29.486814018526736,0.0,0.0,0.0,0.0,0.0,0.0
2.6947178060072474,0.07088951758349864,-0.005006759652666826,0.07088951758349864,-0.004784639689484592,0.026184161268787438,-0.004784639689484592,-6.356447835118701,-21.61020613894388,0.0,0.0,0.0,0.0,0.0,0.0
2.710285996989114,0.07078783535904135,-0.004581909101794919,0.07078783535904135,-0.0046015527731211705,0.027289654357834883,-0.0046015527731211705,-322.05496423188697,-454.690215632123,0.0,0.0,0.0,0.0,0.0,0.0
2.7258526340010576,0.07071260857120558,-0.0041460755614711655,0.07071260857120558,-0.0040998842731412265,0.027997925305855334,-0.0040998842731412265,-326.43333763253884,-460.88811284847264,0.0,0.0,0.0,0.0,0.0,0.0
2.7415602410037536,0.07064607335944005,-0.0037010880685335442,0.07064607335944005,-0.004040053373629126,0.02832942617301573,-0.004040053373629126,0.6391881855205446,1.703102173714278,0.0,0.0,0.0,0.0,0.0,0.0
2.7576575679995585,0.07058822237976714,-0.0032456223043092957,0.07058822237976714,-0.0035595599732692086,0.028294496616919487,-0.0035595599732692086,5.120520364382195,-1.9443810400759105,0.0,0.0,0.0,0.0,0.0,0.0
2.773202009004308,0.07053691932510531,-0.0028117036978306193,0.07053691932510531,-0.0033413239783002873,0.027914712812516024,-0.0033413239783002873,2.4470955723426826,-5.683275368310802,0.0,0.0,0.0,0.0,0.0,0.0
2.788975097006187,0.07047514949833746,-0.0023823981429516366,0.07047514949833746,-0.0030505176945484908,0.02721759713937072,-0.0030505176945484908,1.0225698546347153,-2.6589301065036395,0.0,0.0,0.0,0.0,0.0,0.0
2.8054617239977233,0.07042690817759366,-0.0019506356513021028,0.07042690817759366,-0.002875972409230464,0.026188649253190588,-0.002875972409230464,1.0461577589425657,-6.014142009721141,0.0,0.0,0.0,0.0,0.0,0.0
