wall_time,sim_time,mode,cmd_u_raw,cmd_u_used,tau_cmd,theta,omega,alpha,hw_pwm,hw_enc,hw_arduino_ms,bus_v,current_A,power_W,v_pred,i_pred,p_pred,delay_ms,J_est,b_est,tau_c_est,mgl_est,k_t_est,i0_est,inst_cost,best_cost_so_far,imu_qw,imu_qx,imu_qy,imu_qz,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az,cpr_last,cpr_mean
1774183548.1910982,0.6680000000000005,manual,60.0,60.0,-0.004396420806553588,-0.1714432384740677,0.0019864683211654947,-0.0019103249679354394,60.0,-73899872.0,86781696.0,15.14799976348877,0.6852999877929687,0.384,3.5612426261103742,1.7806014296183612,6.341153711269979,25.9456342265625,0.011657528795731247,0.03273773215820302,0.10907711680903753,0.5352265830815784,0.0,0.050376704740839724,47.973260980348684,16.428,0.9963281512793773,2.8312032721790686e-19,-1.1764981401157075e-20,-0.08561667459214845,0.0,0.0,0.0019864683211654947,-0.0004839646467278548,8.484642758006542e-05,2.6864011062015993e-13,,
1774183548.2008991,0.6690000000000005,manual,60.0,60.0,-0.00439631858314088,-0.17144125387260997,0.001984601457751719,-0.0019016326571035338,60.0,-73899872.0,86781696.0,15.14799976348877,0.6852999877929687,0.384,3.561242664697359,1.7806014676654678,6.341153915472999,25.9456342265625,0.01166335688949943,0.03274311236097459,0.10917831813139549,0.5351333513275249,0.0,0.05037605703111368,47.97326124035045,16.428,0.9963282362363753,-2.9821906453399795e-18,2.706460034138049e-19,-0.08561568593495557,0.0,0.0,0.001984601457751719,-0.00048177130517173357,8.446347232970945e-05,-1.6175551817108913e-12,,
1774183548.2109118,0.6700000000000005,manual,60.0,60.0,-0.00439621669550478,-0.17143927112956484,0.001982743045148259,-0.0018929886463747519,60.0,-73899872.0,86781696.0,15.14799976348877,0.6852999877929687,0.384,3.5612427031738565,1.7806015055723508,6.341154118979917,25.9456342265625,0.011669204072245674,0.032748477926261295,0.10927924753496981,0.5350402964173673,0.0,0.05037541117743506,47.97326149930803,16.428,0.9963283211128386,-1.5314494222431888e-18,1.4935390024856768e-19,-0.08561469820347296,0.0,0.0,0.001982743045148259,-0.00047959015717666037,8.408303409986748e-05,-8.539246003470439e-13,,
1774183548.2209911,0.6710000000000005,manual,60.0,60.0,-0.0043961151419270395,-0.17143729023652854,0.0019808930363442423,-0.0018843926779031676,60.0,-73899872.0,86781744.0,15.199999809265137,0.9567000122070313,0.404,3.5734677737867435,1.7867140594629203,6.384765112462437,25.9456342265625,0.011675070204624638,0.03275382888264744,0.10937990553867515,0.5349474181439597,0.0,0.050374767175884724,48.051246077012216,16.428,0.9963284059091296,9.097981589758703e-18,-7.966442903569447e-19,-0.08561371139351437,0.0,0.0,0.0019808930363442423,-0.000477421128109085,8.370438600726426e-05,4.918491375720877e-12,,
1774183548.2309427,0.6720000000000005,manual,60.0,60.0,-0.004396013920519251,-0.1714353111851439,0.0019790513846592362,-0.0018758444793237593,60.0,-73899872.0,86781744.0,15.199999809265137,0.9567000122070313,0.404,3.5734678121742864,1.7867140971567799,6.384765315747794,25.9456342265625,0.011680955147953967,0.03275916525892592,0.10948029266547646,0.534854716296848,0.0,0.05037412502251801,48.05124632683105,16.428,0.9963284906256088,1.1145356839153422e-18,-1.0804291465236485e-19,-0.08561272550091682,0.0,0.0,0.0019790513846592362,-0.0004752641601160879,8.332812211033938e-05,7.307627467221155e-13,,
1774183548.2405868,0.6730000000000005,manual,60.0,60.0,-0.004395913029554914,-0.1714333339671003,0.0019772180436219513,-0.0018673437909159899,60.0,-73899872.0,86781744.0,15.199999809265137,0.9567000122070313,0.404,3.5734678504516633,1.786714134711985,6.38476551834084,25.9456342265625,0.01168685876421515,0.032764487084105356,0.10958040944227665,0.5347621906623201,0.0,0.050373484713365266,48.051246575647106,16.428,0.9963285752626346,4.539485599794471e-19,-3.523111530510492e-20,-0.08561174052154046,0.0,0.0,0.0019772180436219513,-0.0004731191654390927,8.295389757292692e-05,2.069179664762538e-13,,
1774183548.2504768,0.6740000000000005,manual,60.0,60.0,-0.004395812467201597,-0.17143135857413325,0.001975392967048132,-0.0018588903474966592,60.0,-73899872.0,86781744.0,15.199999809265137,0.9567000122070313,0.404,3.57346788861911,1.7867141721291186,6.384765720244082,25.9456342265625,0.011692780916054255,0.032769794387394933,0.10968025639985421,0.53466984102345,0.0,0.05037284624443245,48.05124682346522,16.428,0.9963286598205637,-6.250967326633804e-18,5.359836038342466e-19,-0.08561075645126848,0.0,0.0,0.001975392967048132,-0.00047098611065908525,8.258175853980975e-05,-3.3794347164167743e-12,,
1774183548.2607808,0.6750000000000005,manual,60.0,60.0,-0.004395712231696391,-0.17142938499802432,0.0019735761089677817,-0.0018504838940673742,60.0,-73899872.0,86781744.0,15.199999809265137,0.9567000122070313,0.404,3.573467926676865,1.786714209408762,6.384765921460023,25.9456342265625,0.01169872146678258,0.03277508719820273,0.10977983407278814,0.5345776671601482,0.0,0.05037220961170164,48.051247070290195,16.428,0.9963287442997505,3.584173131093614e-18,-3.2519534079861436e-19,-0.08560977328600694,0.0,0.0,0.0019735761089677817,-0.0004688649135403066,8.221130366826473e-05,1.838680569365034e-12,,
1774183548.2719204,0.6760000000000005,manual,60.0,60.0,-0.004395612321186574,-0.17142741323060048,0.0019717674237699494,-0.0018421241548203682,60.0,-73899872.0,86781792.0,15.199999809265137,0.08880000305175781,0.97,3.5734679646251686,1.7867142465514947,6.384766121991161,25.9456342265625,0.01170468028037721,0.032780365546136725,0.10987914299937666,0.5344856688492258,0.0,0.05037157481113161,47.85826764064046,16.428,0.9963288287005474,1.1415403762941528e-17,-9.57779849460271e-19,-0.08560879102168466,0.0,0.0,0.0019717674237699494,-0.0004667555014639794,8.184362866332083e-05,6.3046686226308106e-12,,
1774183548.2807608,0.6770000000000005,manual,60.0,60.00000000000001,-0.004395512734053669,-0.17142544326373457,0.0019699668659460376,-0.0018338108886386505,60.0,-73899872.0,86781792.0,15.199999809265137,0.08880000305175781,0.97,3.5734680024642618,1.786714283557893,6.384766321839988,25.9456342265625,0.011710657221481575,0.032785629460993844,0.10997818372156408,0.5343938458644272,0.0,0.05037094183865834,47.85826787236556,16.428,0.996328913023305,1.1988471778422116e-17,-1.0510556153144044e-18,-0.08560780965425306,0.0,0.0,0.0019699668659460376,-0.0004646577930155194,8.147728773650214e-05,6.6381110211095394e-12,,
1774183548.2917101,0.6780000000000005,manual,60.0,60.0,-0.004395413468344648,-0.17142347508934408,0.0019681743904196125,-0.0018255438161959444,60.0,-73899872.0,86781792.0,15.199999809265137,0.08880000305175781,0.97,3.573468040194385,1.786714320428533,6.3847665210089914,25.9456342265625,0.01171665215540579,0.0327908789727667,0.11007695678485946,0.5343021979764844,0.0,0.050370310690195604,47.85826810314793,16.428,0.9963289972683719,-7.271544105241293e-19,6.989550033137534e-20,-0.0856068291796861,0.0,0.0,0.0019681743904196125,-0.0004625717736242252,8.11136986667346e-05,-2.937255224966019e-13,,
1774183548.3008513,0.6790000000000005,manual,60.0,60.0,-0.004395314522508217,-0.17142150869939188,0.001966389952185653,-0.001817322699748643,60.0,-73899872.0,86781792.0,15.199999809265137,0.08880000305175781,0.97,3.5734680778157824,1.786714357163987,6.384766719500654,25.9456342265625,0.011722664948127036,0.03279611411162547,0.11017546273825937,0.5342107249531629,0.0,0.05036968136163544,47.85826833299216,16.428,0.9963290814360947,-3.585123883701717e-18,2.9106231377936834e-19,-0.08560584959398004,0.0,0.0,0.001966389952185653,-0.0004604973212814652,8.075142001233919e-05,-2.042256653139204e-12,,
1774183548.3107643,0.6800000000000005,manual,60.0,60.0,-0.0043952158945931965,-0.17141954408588525,0.0019646135066474146,-0.0018091472674466053,60.0,-73899872.0,86781792.0,15.199999809265137,0.08880000305175781,0.97,3.5734681153287,1.7867143937648282,6.384766917317461,25.9456342265625,0.011728695466289818,0.03280133490792126,0.11027370213418385,0.5341194265593184,0.0,0.05036905384884873,47.858268561902946,16.428,0.9963291655268182,-8.148471167238291e-18,7.1246344438703785e-19,-0.08560487089315351,0.0,0.0,0.0019646135066474146,-0.00045843439916589063,8.039170718221937e-05,-4.493374740816553e-12,,
1774183548.3218868,0.6810000000000005,manual,60.0,60.0,-0.004395117583002234,-0.17141758124087592,0.0019628450093771097,-0.0018010172680182595,60.0,-73899872.0,86781856.0,15.052000045776367,0.14419999694824218,2.172,3.538673912728406,1.7693173102291364,6.261037009046637,25.9456342265625,0.01173474357720614,0.03280654139218636,0.11037167552840033,0.5340283025569417,0.0,0.05036842814768567,44.431551467010806,16.428,0.9963292495408851,-3.9751866030383066e-18,3.6434950840864e-19,-0.08560389307324716,0.0,0.0,0.0019628450093771097,-0.00045638295736300183,8.003377775049325e-05,-2.2234085646705774e-12,,
1774183548.331091,0.6820000000000005,manual,60.0,60.0,-0.00439501958596021,-0.17141562015645967,0.001961084416197845,-0.0017929324502675632,60.0,-73899872.0,86781856.0,15.052000045776367,0.14419999694824218,2.172,3.5386739496619506,1.7693173463808816,6.261037202323036,25.9456342265625,0.011740809148855655,0.03281173359511974,0.11046938347994129,0.5339373527052078,0.0,0.050367804253976314,44.43155158675062,16.428,0.9963293334786365,-5.078600115626632e-18,4.2448954509735194e-19,-0.08560291613032367,0.0,0.0,0.001961084416197845,-0.0004543428960813129,7.967773060617033e-05,-2.781806749044112e-12,,
1774183548.340643,0.6830000000000005,manual,60.0,59.99999999999999,-0.004394921901698745,-0.1714136608247764,0.001959331683219211,-0.0017848925559408068,60.0,-73899872.0,86781856.0,15.052000045776367,0.14419999694824218,2.172,3.538673986488806,1.769317382400241,6.2610373949422,25.9456342265625,0.011746892049885651,0.03281691154759212,0.11056682655104534,0.5338465767605047,0.0,0.05036718216353108,44.431551705937316,16.428,0.9963294173404114,4.061884903646755e-18,-3.301552354884172e-19,-0.08560194006046759,0.0,0.0,0.001959331683219211,-0.00045231418337448155,7.932371712760437e-05,2.1561835129943364e-12,,
1774183548.3506649,0.6840000000000005,manual,60.0,60.0,-0.00439482452853879,-0.17141170323800964,0.0019575867667789323,-0.0017768973328084127,60.0,-73899872.0,86781856.0,15.052000045776367,0.14419999694824218,2.172,3.5386740232092193,1.7693174182877776,6.261037586906559,25.9456342265625,0.011752992149611053,0.0328220752806372,0.11066400530707927,0.5337559744765024,0.0,0.050366561872141245,44.4315518245741,16.428,0.9963295011265466,1.1629678102866184e-17,-9.970913463595952e-19,-0.08560096485978522,0.0,0.0,0.0019575867667789323,-0.0004502966975832063,7.897189674089724e-05,6.414357288031308e-12,,
1774183548.3604975,0.6850000000000005,manual,60.0,60.0,-0.00439472746476216,-0.17140974738838616,0.0019558496234743537,-0.0017689465271624554,60.0,-73899872.0,86781856.0,15.052000045776367,0.14419999694824218,2.172,3.538674059823439,1.7693174540440517,6.261037778218536,25.9456342265625,0.011759109318014301,0.03282722482544623,0.11076092031646365,0.5336655456041849,0.0,0.050365943375579446,44.43155194266413,16.428,0.9963295848373777,2.224296252683568e-18,-1.688291763091936e-19,-0.08559999052440447,0.0,0.0,0.0019558496234743537,-0.00044829045488974664,7.862192416266318e-05,1.3302848567848218e-12,,
1774183548.3707602,0.6860000000000005,manual,60.0,60.0,-0.004394630708684183,-0.17140779326817604,0.0019541202101207187,-0.0017610398924569578,60.0,-73899872.0,86781856.0,15.052000045776367,0.14419999694824218,2.172,3.538674096331715,1.7693174896696227,6.26103796888055,25.9456342265625,0.011765243425745236,0.03283236021337736,0.11085757215061473,0.5335752898919042,0.0,0.050365326669600176,44.43155206021055,16.428,0.9963296684732379,-5.251724573402339e-18,4.388070099839158e-19,-0.08559901705047479,0.0,0.0,0.0019541202101207187,-0.0004462953581436248,7.82736752922755e-05,-2.919071884198096e-12,,
1774183548.381709,0.6870000000000005,manual,60.0,60.0,-0.004394534258562898,-0.1714058408696922,0.0019523984838040892,-0.001753177177291477,60.0,-73899872.0,86781912.0,15.196000099182129,0.057599998474121096,0.874,3.57252805663475,1.7862444871152738,6.381408546228465,28.05378909257812,0.011771394344120828,0.032837481475935605,0.11095396138386553,0.5334852070854259,0.0,0.050364711749940255,48.09194636023294,16.428,0.9963297520344587,6.813743319432498e-19,-6.514766579808854e-20,-0.08559804443416696,0.0,0.0,0.0019523984838040892,-0.0004443113022503053,7.792758372177992e-05,2.8336215733094245e-13,,
1774183548.393647,0.6880000000000005,manual,60.0,60.0,-0.004394438112719703,-0.17140389018529031,0.0019506844018577986,-0.0017453581310912943,60.0,-73899872.0,86781912.0,15.196000099182129,0.057599998474121096,0.874,3.5725280932791383,1.7862445226547312,6.381408738650012,28.05378909257812,0.01177756194512487,0.032842588644772304,0.11105008859339038,0.5333952969279725,0.0,0.05036409861231933,48.091946590004646,16.428,0.9963298355213699,3.434143381360264e-19,-5.532870252415694e-20,-0.08559707267167303,0.0,0.0,0.0019506844018577986,-0.0004423382715594382,7.758341936812045e-05,2.4584434637338774e-13,,
1774183548.400919,0.6890000000000005,manual,60.0,60.0,-0.004394342269488687,-0.17140194120736849,0.0019489779218579972,-0.0017375825048333115,60.0,-73899872.0,86781912.0,15.196000099182129,0.057599998474121096,0.874,3.572528129817332,1.7862445580646475,6.381408930419083,28.05378909257812,0.011783746101407611,0.03284768175168678,0.1111459543591583,0.533305559160262,0.0,0.050363487252440345,48.091946818855675,16.428,0.9963299189342992,-3.0288159312359104e-18,2.478562677248592e-19,-0.08559610175920622,0.0,0.0,0.0019489779218579972,-0.0004403762179741888,7.724111168204487e-05,-1.63711091057061e-12,,
1774183548.4105546,0.6900000000000005,manual,60.0,60.0,-0.0043942467272098246,-0.17139999392836686,0.0019472790015946696,-0.0017298500565321748,60.0,-73899872.0,86781912.0,15.196000099182129,0.057599998474121096,0.874,3.5725281662495862,1.7862445933455746,6.381409121538104,28.05378909257812,0.01178994668628536,0.032852760828622665,0.11124155926384909,0.5332159935205558,0.0,0.05036287766599,48.09194704679054,16.428,0.9963300022735728,-1.6184776979771241e-18,1.1819784873103278e-19,-0.08559513169300076,0.0,0.0,0.0019472790015946696,-0.0004384250237788241,7.690065183124925e-05,-8.923919489424538e-13,,
1774183548.4212193,0.6910000000000005,manual,60.0,60.0,-0.0043941514841653396,-0.1713980483407677,0.0019455875991409523,-0.0017221605359692062,60.0,-73899872.0,86781912.0,15.196000099182129,0.057599998474121096,0.874,3.572528202576158,1.786244628498063,6.381409312009503,28.05378909257812,0.011796163573739946,0.032857825907661634,0.11133690389279115,0.533126599744706,0.0,0.05036226984863923,48.091947273813744,16.428,0.9963300855395149,5.7710832373098944e-18,-5.001678825632868e-19,-0.08559416246931173,0.0,0.0,0.0019455875991409523,-0.00043648468492243957,7.656208335012357e-05,3.113005038785377e-12,,
1774183548.4315276,0.6920000000000005,manual,60.0,60.0,-0.004394056538738362,-0.1713961044370949,0.0019439036727824073,-0.0017145137004843508,60.0,-73899872.0,86781968.0,15.196000099182129,0.3462999877929688,5.262,3.5725282387973047,1.786244663522661,6.381409501835696,28.05378909257812,0.011802396638418224,0.03286287702102261,0.11143198883389528,0.5330373775661909,0.0,0.050361663796043656,41.81886528788852,16.428,0.9963301687324476,2.7812870566060595e-18,-2.583984801919894e-19,-0.085593194084415,0.0,0.0,0.0019439036727824073,-0.00043455507736547616,7.622550828769298e-05,1.608867550771937e-12,,
1774183548.441106,0.6930000000000005,manual,60.0,60.0,-0.00439396188925599,-0.17139416220991385,0.0019422271810701284,-0.0017069093028432608,60.0,-73899872.0,86781968.0,15.196000099182129,0.3462999877929688,5.262,3.5725282749132865,1.7862446984199154,6.381409691019104,28.05378909257812,0.011808645755631416,0.03286791420105041,0.11152681467758623,0.5329483267161651,0.0,0.05036105950384405,41.818865170972245,16.428,0.9963302518526919,-5.167999641905072e-18,4.69800096802665e-19,-0.08559222653460713,0.0,0.0,0.0019422271810701284,-0.0004326361674240492,7.589102346630145e-05,-2.83704279230022e-12,,
1774183548.4519932,0.6940000000000005,manual,60.0,60.0,-0.004393867534111286,-0.1713922216518311,0.001940558082745365,-0.0016993471072272908,60.0,-73899872.0,86781968.0,15.196000099182129,0.3462999877929688,5.262,3.5725283109243624,1.7862447331903706,6.381409879562133,28.05378909257812,0.011814910801354465,0.0328729374802224,0.1116213820167496,0.5328594469235036,0.0,0.05036045696766677,41.81886505431832,16.428,0.9963303349005664,-5.726684931684506e-18,4.666772018271611e-19,-0.08559125981620519,0.0,0.0,0.001940558082745365,-0.00043072794066927094,7.555784494294299e-05,-3.1891818437587743e-12,,
1774183548.4611492,0.6950000000000005,manual,60.0,60.0,-0.004393773471595882,-0.17139028275549426,0.0019388963368345384,-0.0016918268679471562,60.0,-73899872.0,86781968.0,15.196000099182129,0.3462999877929688,5.262,3.5725283468307927,1.786244767834569,6.381410067467185,28.05378909257812,0.011821191652225315,0.032877946891147126,0.11171569144666059,0.5327707379148418,0.0,0.05035985618312421,41.81886493792673,16.428,0.9963304178763883,3.697156729221098e-18,-3.4257193883863873e-19,-0.08559029392554666,0.0,0.0,0.0019388963368345384,-0.00042883027492348274,7.522673505836964e-05,1.9711164108564104e-12,,
1774183548.4707482,0.6960000000000005,manual,60.0,60.0,-0.004393679700116739,-0.17138834551359167,0.0019372419025868051,-0.001684348343904381,60.0,-73899872.0,86781968.0,15.196000099182129,0.3462999877929688,5.262,3.57252838263284,1.7862448023530515,6.381410254736664,28.05378909257812,0.011827488185544102,0.03288294246654291,0.11180974356491138,0.5326821994146074,0.0,0.05035925714581525,41.81886482179755,16.428,0.9963305007804729,1.7234876312386069e-18,-1.5138471856889755e-19,-0.08558932885898936,0.0,0.0,0.0019372419025868051,-0.0004269430846232923,7.48977426991354e-05,1.0551815046076077e-12,,
1774183548.4806068,0.6970000000000005,manual,60.0,60.00000000000001,-0.004393586218057136,-0.17138640991885218,0.0019355947394739056,-0.0016769112977034065,60.0,-73899872.0,86781968.0,15.196000099182129,0.3462999877929688,5.262,3.5725284183307657,1.786244836746357,6.381410441372959,28.05378909257812,0.011833800279272324,0.032887924239249765,0.11190353897137219,0.532593831145069,0.0,0.05035865985132567,41.81886470593075,16.428,0.9963305836131336,7.470348072054431e-18,-6.470948747680485e-19,-0.08558836461291122,0.0,0.0,0.0019355947394739056,-0.0004250664099896729,7.457013282284222e-05,4.003246881898145e-12,,
1774183548.4914386,0.6980000000000005,manual,60.0,60.00000000000001,-0.004393493023779556,-0.171384475964045,0.0019339548072340917,-0.001669515486125502,60.0,-73899872.0,86781984.0,15.192000389099121,0.9477000122070313,0.396,3.5715881355525156,1.7857747118288632,6.37805177353768,28.05378909257812,0.011840127812031963,0.03289289224221755,0.11199707826810362,0.5325056328263864,0.0,0.050358064295228586,48.018367568043004,16.428,0.9963306663746824,-2.9142005747539196e-18,2.6303450540287625e-19,-0.08558740118371033,0.0,0.0,0.0019339548072340917,-0.0004232001055118509,7.424472761206277e-05,-1.471311989079598e-12,,
1774183548.5007596,0.6990000000000005,manual,60.0,60.0,-0.004393400115726648,-0.17138254364197927,0.001932322065813937,-0.001662160672931354,60.0,-73899872.0,86782016.0,15.14799976348877,0.8902000122070313,13.508,3.5612437720129106,1.780602546458383,6.341159729005246,28.05378909257812,0.011846470663104515,0.032897846508518826,0.11209036205931673,0.532417604176635,0.0,0.05035747047308488,50.94500255229154,16.428,0.9963307490654292,-1.4403839671803578e-17,1.2338708674778461e-18,-0.08558643856780465,0.0,0.0,0.001932322065813937,-0.00042134414558183845,7.392112798599067e-05,-7.86960758377389e-12,,
1774183548.5107274,0.7000000000000005,manual,60.0,60.0,-0.004393307492292647,-0.17138061294550394,0.0019306964753448223,-0.0016548466321680197,60.0,-73899872.0,86782016.0,15.14799976348877,0.8902000122070313,13.508,3.561243807288274,1.7806025804234789,6.341159912774636,28.05378909257812,0.011852828712430055,0.032902787071324394,0.1121833909512985,0.5323297449118546,0.0,0.050356878380443594,50.94500181047961,16.428,0.9963308316856825,-1.3383804327331014e-17,1.1614723008258191e-18,-0.08558547676163203,0.0,0.0,0.0019306964753448223,-0.0004194984546048316,7.359882682693554e-05,-7.463008431322597e-12,,
1774183548.520533,0.7010000000000005,manual,60.0,60.0,-0.0043932151517715136,-0.17137868386750765,0.001929077996299329,-0.0016475731148330689,60.0,-73899872.0,86782016.0,15.14799976348877,0.8902000122070313,13.508,3.561243842460899,1.780602614265696,6.34116009592349,28.05378909257812,0.0118592018406061,0.03290771396391709,0.11227616555235956,0.5322420547460922,0.0,0.050356288012842386,50.94500107105142,16.428,0.9963309142357489,-3.1701070526808587e-18,2.9544155592605814e-19,-0.08558451576164998,0.0,0.0,0.001929077996299329,-0.0004176629789503363,7.327886228986517e-05,-1.8221154224729633e-12,,
1774183548.530743,0.7020000000000005,manual,60.0,60.0,-0.004393123092715071,-0.17137675640091843,0.0019274665892772234,-0.0016403398962875702,60.0,-73899872.0,86782016.0,15.14799976348877,0.8902000122070313,13.508,3.561243877531049,1.7806026479855614,6.341160278454154,28.05378909257812,0.01186558992888658,0.0329126272196775,0.11236868647276992,0.5321545333914298,0.0,0.050355699365807895,50.94500033399892,16.428,0.9963309967159335,-1.7261813759519686e-18,1.376322385324845e-19,-0.08558355556433571,0.0,0.0,0.0019274665892772234,-0.00041583765808626095,7.296028916987348e-05,-9.120480839589069e-13,,
1774183548.5416212,0.7030000000000005,manual,60.0,60.0,-0.0043930313134489364,-0.17137483053870328,0.001925862215208841,-0.0016331467307065543,60.0,-73899872.0,86782072.0,15.168000221252441,0.028100000381469727,14.46,3.565945953004018,1.7829537018361163,6.357916537456032,28.05378909257812,0.011871992859180633,0.032917526872082874,0.11246095432470335,0.5320671805580329,0.0,0.05035511243485617,55.05080601657467,16.428,0.9963310791265395,2.4582911023709026e-18,-1.971866471757798e-19,-0.08558259616618583,0.0,0.0,0.001925862215208841,-0.0004140224764814095,7.264386274883807e-05,1.377989782416182e-12,,
1774183548.5508895,0.7040000000000005,manual,60.0,60.0,-0.004392939812537589,-0.17137290627386814,0.0019242648351229076,-0.0016259934017519059,60.0,-73899872.0,86782072.0,15.168000221252441,0.028100000381469727,14.46,3.5659459879160527,1.7829537353358742,6.3579167191609,28.05378909257812,0.011878410514051495,0.032922412954708935,0.11255296972218465,0.5319799959541905,0.0,0.05035452721549305,55.05080524345585,16.428,0.9963311614678685,1.0842389223275135e-17,-9.273708246400658e-19,-0.08558163756371637,0.0,0.0,0.0019242648351229076,-0.0004122172975610027,7.232875181938227e-05,5.881840011249496e-12,,
1774183548.5606775,0.7050000000000005,manual,60.0,60.0,-0.004392848588258451,-0.17137098359945782,0.0019226744103699913,-0.0016188796719847874,60.0,-73899872.0,86782072.0,15.168000221252441,0.028100000381469727,14.46,3.565946022726278,1.7829537687147878,6.357916900253326,28.05378909257812,0.01188484277671521,0.032927285501223064,0.11264473328102971,0.5318929792863494,0.0,0.05035394370321457,55.050804472818534,16.428,0.9963312437402203,5.3033793574721105e-18,-4.727074516677374e-19,-0.0855806797534626,0.0,0.0,0.0019226744103699913,-0.00041042208644614817,7.201560515842312e-05,3.0605492192980702e-12,,
1774183548.5704694,0.7060000000000005,manual,60.0,60.0,-0.00439275763911304,-0.17136906250855533,0.0019210909025448597,-0.00161180530261416,60.0,-73899872.0,86782072.0,15.168000221252441,0.028100000381469727,14.46,3.5659460574349615,1.782953801973377,6.357917080735639,28.05378909257812,0.011891289531039321,0.03293214454538029,0.1127362456187818,0.5318061302591475,0.0,0.05035336189350733,55.05080370465421,16.428,0.9963313259438933,2.6110927305746557e-18,-2.1682542062010672e-19,-0.085579722731979,0.0,0.0,0.0019210909025448597,-0.0004086368362345981,7.17044664220794e-05,1.405754957833904e-12,,
1774183548.5814173,0.7070000000000005,manual,60.0,60.0,-0.0043926669636526645,-0.17136714299428196,0.00191951427334484,-0.001604770082095259,60.0,-73899872.0,86782072.0,15.168000221252441,0.028100000381469727,14.46,3.5659460920423722,1.7829538351121608,6.3579172606101695,28.05378909257812,0.011897750661541608,0.03293699012102373,0.11282750735466192,0.5317194485754564,0.0,0.05035278178184891,55.05080293895436,16.428,0.9963314080791841,-5.179084932190968e-18,4.698112296910062e-19,-0.08557876649583904,0.0,0.0,0.00191951427334484,-0.0004068614229636634,7.139444665004546e-05,-2.846096027752304e-12,,
1774183548.5908198,0.7080000000000005,manual,60.0,60.0,-0.004392576560157473,-0.17136522504979715,0.0019179444848333599,-0.0015977737679722392,60.0,-73899872.0,86782072.0,15.168000221252441,0.028100000381469727,14.46,3.5659461265487793,1.7829538681316561,6.357917439879242,29.845720728691404,0.01190422605338864,0.03294182226208371,0.1129185191095138,0.5316329339364141,0.0,0.05035220336370823,55.050802175710494,16.428,0.9963314901463874,7.259165088570021e-18,-6.321127409158842e-19,-0.08557781104163507,0.0,0.0,0.0019179444848333599,-0.000405095828739563,7.108663272086038e-05,3.8429134394762195e-12,,
1774183548.6021335,0.7090000000000005,manual,60.0,60.0,-0.004392486427240784,-0.171363308668298,0.0019163814992117598,-0.0015908161386978016,60.0,-73899872.0,86782136.0,15.156000137329102,0.028799999237060548,14.152,3.5631249813280426,1.781543311219173,6.3478614775229145,29.845720728691404,0.01191071559239443,0.0329466410025668,0.11300928150574796,0.5315465860414742,0.0,0.0503516266345459,54.03539648923913,16.428,0.9963315721457969,-9.566274190365596e-18,8.232793638010539e-19,-0.0855768563659784,0.0,0.0,0.0019163814992117598,-0.00040333996854892033,7.078047366623626e-05,-5.031340059579262e-12,,
1774183548.6110582,0.7100000000000005,manual,60.0,60.0,-0.004392396563330272,-0.17136139384301907,0.001914825278922715,-0.001583896968767204,60.0,-73899872.0,86782136.0,15.156000137329102,0.028799999237060548,14.152,3.5631250156061105,1.7815433439880632,6.34786165535043,29.845720728691404,0.011917219165018932,0.03295144637655302,0.1130997951672934,0.5314604045884228,0.0,0.050351051589814635,54.03539575312956,16.428,0.9963316540777042,-1.4060482090846e-18,1.0981771422962812e-19,-0.08557590246549891,0.0,0.0,0.001914825278922715,-0.00040159383025701944,7.047583531615425e-05,-9.228129328924603e-13,,
1774183548.6206472,0.7110000000000005,manual,60.0,60.0,-0.004392306966906874,-0.17135948056723246,0.001913275786621939,-0.001577016035168982,60.0,-73899872.0,86782136.0,15.156000137329102,0.028799999237060548,14.152,3.563125049784064,1.7815433766392428,6.347861832580171,29.845720728691404,0.0119237366583666,0.03295623841820671,0.11319006071954162,0.5313743892734337,0.0,0.050350478224959576,54.0353950193761,16.428,0.9963317359423994,-6.204899183172529e-19,3.079467466431403e-20,-0.08557494933684517,0.0,0.0,0.001913275786621939,-0.000399857329503824,7.017277394131696e-05,-2.9060884813634623e-13,,
1774183548.6308403,0.7120000000000005,manual,60.0,60.0,-0.00439221763644246,-0.1713575688342473,0.0019117329851988628,-0.0015701731127504086,60.0,-73899872.0,86782136.0,15.156000137329102,0.028799999237060548,14.152,3.5631250838621726,1.78154340917322,6.347862009214431,29.845720728691404,0.011930267960184782,0.0329610171617578,0.11328007878928739,0.5312885397910829,0.0,0.05034990653541868,54.0353942879706,16.428,0.9963318177401709,1.5921821033508835e-17,-1.3581555184283643e-18,-0.08557399697668419,0.0,0.0,0.0019117329851988628,-0.00039813038636335934,6.98715491689508e-05,8.617726374771923e-12,,
1774183548.6404989,0.7130000000000005,manual,60.0,60.0,-0.004392128570449415,-0.17135565863740954,0.0019101968377690775,-0.0015633679761573851,60.0,-73899872.0,86782136.0,15.156000137329102,0.028799999237060548,14.152,3.563125117840709,1.7815434415905025,6.347862185255502,29.845720728691404,0.011936812958862215,0.03296578264150549,0.11336985000467466,0.5312028558344127,0.0,0.050349336516623044,54.03539355890489,16.428,0.9963318994713056,1.1653340712565281e-18,-1.0461214547182526e-19,-0.08557304538170135,0.0,0.0,0.0019101968377690775,-0.0003964129274306932,6.957237970153973e-05,8.508343879617303e-13,,
